entry	class	subclass	soundoverridesubclass	material	displayid	inventorytype	sheath	comment
"16107"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"16108"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17162"	"0"	"8"	"-1"	"-1"	"2760"	"0"	"0"	"Other"
"17163"	"0"	"8"	"-1"	"-1"	"29131"	"0"	"0"	"Other"
"17827"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17828"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17829"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17830"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17883"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17884"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17885"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17888"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17889"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17890"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17891"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17892"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17893"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17894"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17895"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17896"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17897"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17898"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"17899"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"18105"	"0"	"8"	"-1"	"0"	"30494"	"0"	"0"	"Other"
"18106"	"0"	"8"	"-1"	"0"	"12206"	"0"	"0"	"Other"
"18599"	"0"	"8"	"-1"	"-1"	"36684"	"0"	"0"	"Other"
"18666"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"18667"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"18668"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"18669"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"20337"	"0"	"8"	"-1"	"0"	"32768"	"22"	"0"	"Other"
"22021"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22022"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22025"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22026"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22027"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22028"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22029"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22030"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22031"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22032"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22033"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22034"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22035"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22036"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22037"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22038"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22039"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22040"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22041"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22043"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22585"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22586"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22587"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"22588"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"23245"	"0"	"8"	"-1"	"0"	"35738"	"0"	"0"	"Other"
"23656"	"0"	"8"	"-1"	"0"	"34744"	"0"	"0"	"Other"
"23699"	"0"	"8"	"-1"	"0"	"36460"	"0"	"0"	"Other"
"23700"	"0"	"8"	"-1"	"0"	"31256"	"0"	"0"	"Other"
"23701"	"0"	"8"	"-1"	"0"	"31257"	"0"	"0"	"Other"
"23725"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"23727"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"23728"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"24491"	"0"	"8"	"-1"	"0"	"24591"	"0"	"0"	"Other"
"24541"	"0"	"8"	"-1"	"-1"	"3427"	"0"	"0"	"Other"
"29837"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29838"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29843"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29844"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29845"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29846"	"0"	"8"	"-1"	"-1"	"36684"	"0"	"0"	"Other"
"29847"	"0"	"8"	"-1"	"-1"	"36684"	"0"	"0"	"Other"
"29848"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29849"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29850"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29851"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29853"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29854"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29858"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29859"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29862"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29864"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29866"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29867"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29869"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29870"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"29873"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"30191"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"30195"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"30198"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"30199"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"30347"	"0"	"8"	"-1"	"1"	"8026"	"0"	"0"	"Other"
"30877"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"31167"	"0"	"8"	"-1"	"-1"	"40372"	"0"	"0"	"Other"
"31842"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"31844"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"31846"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"31847"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"31848"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"32775"	"0"	"8"	"-1"	"-1"	"12310"	"0"	"0"	"Other"
"32952"	"0"	"8"	"-1"	"8"	"7899"	"0"	"0"	"Other"
"32965"	"0"	"8"	"0"	"0"	"45808"	"0"	"0"	"Other"
"32966"	"0"	"8"	"0"	"0"	"20874"	"0"	"0"	"Other"
"32967"	"0"	"8"	"0"	"0"	"45809"	"0"	"0"	"Other"
"38306"	"0"	"8"	"-1"	"8"	"50629"	"0"	"0"	"Other"
"38474"	"0"	"8"	"-1"	"2"	"41062"	"0"	"0"	"Other"
"38475"	"0"	"8"	"-1"	"2"	"41061"	"0"	"0"	"Other"
"38476"	"0"	"8"	"-1"	"2"	"41050"	"0"	"0"	"Other"
"38478"	"0"	"8"	"-1"	"2"	"41050"	"0"	"0"	"Other"
"38571"	"0"	"8"	"0"	"4"	"7374"	"0"	"0"	"Other"
"39061"	"0"	"8"	"0"	"4"	"1103"	"0"	"0"	"Other"
"39304"	"0"	"8"	"0"	"0"	"7270"	"0"	"0"	"Other"
"39972"	"0"	"8"	"-1"	"2"	"41062"	"0"	"0"	"Other"
"40774"	"0"	"8"	"-1"	"-1"	"52745"	"0"	"0"	"Other"
"46845"	"0"	"8"	"-1"	"4"	"8625"	"0"	"0"	"Other"
"46846"	"0"	"8"	"-1"	"4"	"8625"	"0"	"0"	"Other"
"184"	"1"	"0"	"-1"	"8"	"362"	"18"	"0"	"Bag"
"806"	"1"	"0"	"-1"	"-1"	"2585"	"18"	"0"	"Bag"
"855"	"1"	"0"	"-1"	"8"	"1281"	"18"	"0"	"Bag"
"930"	"1"	"0"	"-1"	"7"	"1283"	"18"	"0"	"Bag"
"965"	"1"	"0"	"-1"	"7"	"981"	"18"	"0"	"Bag"
"1100"	"1"	"0"	"-1"	"8"	"21586"	"18"	"0"	"Bag"
"1724"	"1"	"0"	"-1"	"8"	"2592"	"18"	"0"	"Bag"
"2115"	"1"	"0"	"-1"	"8"	"3237"	"18"	"0"	"Bag"
"3298"	"1"	"0"	"-1"	"8"	"3410"	"18"	"0"	"Bag"
"3568"	"1"	"0"	"-1"	"8"	"1244"	"18"	"0"	"Bag"
"4501"	"1"	"0"	"-1"	"8"	"6430"	"18"	"0"	"Bag"
"13330"	"1"	"0"	"-1"	"-1"	"23991"	"18"	"0"	"Bag"
"22233"	"1"	"0"	"-1"	"1"	"12333"	"18"	"0"	"Bag"
"30806"	"1"	"0"	"-1"	"-1"	"3565"	"0"	"0"	"Bag"
"35874"	"1"	"0"	"0"	"4"	"34865"	"18"	"0"	"Bag"
"38059"	"1"	"0"	"-1"	"8"	"50457"	"18"	"0"	"Bag"
"21193"	"1"	"1"	"-1"	"8"	"20342"	"18"	"0"	"Soul Bag"
"21194"	"1"	"1"	"-1"	"8"	"20342"	"18"	"0"	"Soul Bag"
"21195"	"1"	"1"	"-1"	"8"	"20342"	"18"	"0"	"Soul Bag"
"21313"	"1"	"1"	"-1"	"8"	"20342"	"18"	"0"	"Soul Bag"
"21857"	"1"	"2"	"-1"	"8"	"33940"	"18"	"0"	"Herb Bag"
"34464"	"1"	"2"	"-1"	"8"	"34779"	"18"	"0"	"Herb Bag"
"34466"	"1"	"4"	"-1"	"8"	"36511"	"18"	"0"	"Engineering Bag"
"1157"	"2"	"0"	"-1"	"1"	"5066"	"21"	"3"	"Axe, One handed"
"1719"	"2"	"0"	"-1"	"1"	"7429"	"21"	"3"	"Axe, One handed"
"1904"	"2"	"0"	"-1"	"1"	"7429"	"13"	"3"	"Axe, One handed"
"1905"	"2"	"0"	"-1"	"1"	"7428"	"13"	"3"	"Axe, One handed"
"1909"	"2"	"0"	"-1"	"1"	"7426"	"13"	"3"	"Axe, One handed"
"1910"	"2"	"0"	"-1"	"1"	"7493"	"13"	"3"	"Axe, One handed"
"2183"	"2"	"0"	"-1"	"1"	"7427"	"13"	"3"	"Axe, One handed"
"2827"	"2"	"0"	"-1"	"1"	"7431"	"13"	"3"	"Axe, One handed"
"4730"	"2"	"0"	"-1"	"1"	"6261"	"21"	"3"	"Axe, One handed"
"5286"	"2"	"0"	"-1"	"1"	"7508"	"13"	"3"	"Axe, One handed"
"5551"	"2"	"0"	"-1"	"1"	"5066"	"21"	"3"	"Axe, One handed"
"5597"	"2"	"0"	"-1"	"1"	"8376"	"13"	"4"	"Axe, One handed"
"5598"	"2"	"0"	"-1"	"1"	"8377"	"13"	"7"	"Axe, One handed"
"5599"	"2"	"0"	"-1"	"1"	"8378"	"13"	"3"	"Axe, One handed"
"10611"	"2"	"0"	"-1"	"1"	"19549"	"13"	"3"	"Axe, One handed"
"10612"	"2"	"0"	"-1"	"1"	"19550"	"13"	"3"	"Axe, One handed"
"11762"	"2"	"0"	"-1"	"1"	"21752"	"13"	"3"	"Axe, One handed"
"11763"	"2"	"0"	"-1"	"1"	"19132"	"13"	"3"	"Axe, One handed"
"12290"	"2"	"0"	"-1"	"1"	"22319"	"13"	"3"	"Axe, One handed"
"12482"	"2"	"0"	"-1"	"1"	"22672"	"13"	"1"	"Axe, One handed"
"12502"	"2"	"0"	"-1"	"1"	"22695"	"22"	"1"	"Axe, One handed"
"12629"	"2"	"0"	"-1"	"1"	"22893"	"13"	"3"	"Axe, One handed"
"13104"	"2"	"0"	"-1"	"1"	"23617"	"13"	"3"	"Axe, One handed"
"13625"	"2"	"0"	"-1"	"1"	"24351"	"13"	"3"	"Axe, One handed"
"14534"	"2"	"0"	"-1"	"1"	"25154"	"13"	"3"	"Axe, One handed"
"14874"	"2"	"0"	"-1"	"1"	"25441"	"13"	"3"	"Axe, One handed"
"14875"	"2"	"0"	"-1"	"1"	"25470"	"13"	"3"	"Axe, One handed"
"14876"	"2"	"0"	"-1"	"1"	"25471"	"13"	"3"	"Axe, One handed"
"14877"	"2"	"0"	"-1"	"1"	"25474"	"13"	"3"	"Axe, One handed"
"14880"	"2"	"0"	"-1"	"1"	"25499"	"13"	"3"	"Axe, One handed"
"14881"	"2"	"0"	"-1"	"1"	"25503"	"13"	"4"	"Axe, One handed"
"14882"	"2"	"0"	"-1"	"1"	"25504"	"13"	"3"	"Axe, One handed"
"14893"	"2"	"0"	"-1"	"1"	"25533"	"13"	"3"	"Axe, One handed"
"17382"	"2"	"0"	"-1"	"1"	"29397"	"13"	"4"	"Axe, One handed"
"17462"	"2"	"0"	"-1"	"1"	"29495"	"13"	"3"	"Axe, One handed"
"18293"	"2"	"0"	"-1"	"1"	"30638"	"13"	"4"	"Axe, One handed"
"18596"	"2"	"0"	"-1"	"1"	"30956"	"13"	"3"	"Axe, One handed"
"19014"	"2"	"0"	"-1"	"1"	"22893"	"17"	"3"	"Axe, One handed"
"19015"	"2"	"0"	"-1"	"1"	"5027"	"17"	"3"	"Axe, One handed"
"19762"	"2"	"0"	"-1"	"1"	"32216"	"13"	"3"	"Axe, One handed"
"20417"	"2"	"0"	"-1"	"1"	"25504"	"13"	"4"	"Axe, One handed"
"21129"	"2"	"0"	"-1"	"1"	"33434"	"13"	"3"	"Axe, One handed"
"21465"	"2"	"0"	"-1"	"1"	"33835"	"13"	"1"	"Axe, One handed"
"23428"	"2"	"0"	"-1"	"1"	"37666"	"13"	"1"	"Axe, One handed"
"23582"	"2"	"0"	"-1"	"1"	"36381"	"13"	"1"	"Axe, One handed"
"23996"	"2"	"0"	"-1"	"1"	"40065"	"13"	"1"	"Axe, One handed"
"24320"	"2"	"0"	"-1"	"1"	"37101"	"13"	"1"	"Axe, One handed"
"24327"	"2"	"0"	"-1"	"1"	"37020"	"13"	"1"	"Axe, One handed"
"24409"	"2"	"0"	"-1"	"1"	"37135"	"17"	"1"	"Axe, One handed"
"25799"	"2"	"0"	"-1"	"-1"	"36257"	"13"	"1"	"Axe, One handed"
"25859"	"2"	"0"	"-1"	"1"	"7040"	"13"	"3"	"Axe, One handed"
"26672"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26673"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26674"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26675"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26676"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26677"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26678"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26679"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26680"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26681"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26682"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26683"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26684"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"26685"	"2"	"0"	"-1"	"1"	"22118"	"13"	"0"	"Axe, One handed"
"27849"	"2"	"0"	"-1"	"1"	"782"	"13"	"1"	"Axe, One handed"
"27850"	"2"	"0"	"-1"	"1"	"38411"	"13"	"1"	"Axe, One handed"
"29413"	"2"	"0"	"-1"	"1"	"40663"	"13"	"4"	"Axe, One handed"
"29414"	"2"	"0"	"-1"	"1"	"40664"	"13"	"3"	"Axe, One handed"
"29417"	"2"	"0"	"-1"	"1"	"40678"	"13"	"4"	"Axe, One handed"
"29418"	"2"	"0"	"-1"	"1"	"40668"	"13"	"4"	"Axe, One handed"
"29422"	"2"	"0"	"-1"	"1"	"40677"	"13"	"4"	"Axe, One handed"
"29430"	"2"	"0"	"-1"	"1"	"40716"	"13"	"4"	"Axe, One handed"
"29433"	"2"	"0"	"-1"	"1"	"40752"	"13"	"4"	"Axe, One handed"
"29436"	"2"	"0"	"-1"	"1"	"40755"	"13"	"4"	"Axe, One handed"
"29437"	"2"	"0"	"-1"	"1"	"40760"	"13"	"4"	"Axe, One handed"
"29438"	"2"	"0"	"-1"	"1"	"40778"	"13"	"4"	"Axe, One handed"
"29444"	"2"	"0"	"-1"	"1"	"40828"	"13"	"4"	"Axe, One handed"
"29541"	"2"	"0"	"-1"	"1"	"41071"	"13"	"3"	"Axe, One handed"
"29705"	"2"	"0"	"-1"	"1"	"41351"	"13"	"3"	"Axe, One handed"
"29706"	"2"	"0"	"-1"	"1"	"41352"	"13"	"3"	"Axe, One handed"
"29707"	"2"	"0"	"-1"	"1"	"41353"	"13"	"3"	"Axe, One handed"
"29708"	"2"	"0"	"-1"	"1"	"41354"	"13"	"3"	"Axe, One handed"
"29709"	"2"	"0"	"-1"	"1"	"41355"	"13"	"3"	"Axe, One handed"
"29710"	"2"	"0"	"-1"	"1"	"41356"	"13"	"3"	"Axe, One handed"
"29711"	"2"	"0"	"-1"	"1"	"41357"	"13"	"3"	"Axe, One handed"
"29809"	"2"	"0"	"-1"	"1"	"25410"	"17"	"1"	"Axe, One handed"
"29900"	"2"	"0"	"-1"	"1"	"41487"	"13"	"3"	"Axe, One handed"
"30176"	"2"	"0"	"-1"	"1"	"41663"	"13"	"3"	"Axe, One handed"
"30180"	"2"	"0"	"-1"	"1"	"41693"	"13"	"1"	"Axe, One handed"
"30208"	"2"	"0"	"-1"	"1"	"41752"	"13"	"1"	"Axe, One handed"
"30209"	"2"	"0"	"-1"	"1"	"41753"	"22"	"1"	"Axe, One handed"
"30661"	"2"	"0"	"-1"	"1"	"42551"	"13"	"1"	"Axe, One handed"
"30699"	"2"	"0"	"-1"	"1"	"43903"	"13"	"3"	"Axe, One handed"
"30702"	"2"	"0"	"-1"	"1"	"7040"	"13"	"3"	"Axe, One handed"
"30715"	"2"	"0"	"-1"	"1"	"42705"	"13"	"1"	"Axe, One handed"
"31205"	"2"	"0"	"-1"	"1"	"41487"	"13"	"3"	"Axe, One handed"
"31206"	"2"	"0"	"-1"	"1"	"33835"	"13"	"1"	"Axe, One handed"
"31353"	"2"	"0"	"-1"	"1"	"43936"	"13"	"3"	"Axe, One handed"
"31600"	"2"	"0"	"-1"	"1"	"44148"	"13"	"1"	"Axe, One handed"
"32065"	"2"	"0"	"-1"	"1"	"44690"	"13"	"1"	"Axe, One handed"
"32066"	"2"	"0"	"-1"	"1"	"44691"	"22"	"1"	"Axe, One handed"
"32604"	"2"	"0"	"-1"	"1"	"45073"	"13"	"1"	"Axe, One handed"
"32743"	"2"	"0"	"-1"	"1"	"43355"	"13"	"1"	"Axe, One handed"
"32886"	"2"	"0"	"-1"	"1"	"45560"	"13"	"3"	"Axe, One handed"
"32887"	"2"	"0"	"-1"	"1"	"45564"	"13"	"1"	"Axe, One handed"
"33049"	"2"	"0"	"-1"	"1"	"45945"	"13"	"3"	"Axe, One handed"
"33094"	"2"	"0"	"-1"	"1"	"5122"	"13"	"0"	"Axe, One handed"
"33169"	"2"	"0"	"-1"	"2"	"46424"	"13"	"1"	"Axe, One handed"
"33171"	"2"	"0"	"-1"	"1"	"46297"	"13"	"1"	"Axe, One handed"
"33318"	"2"	"0"	"-1"	"1"	"7590"	"13"	"3"	"Axe, One handed"
"33320"	"2"	"0"	"-1"	"1"	"46589"	"13"	"3"	"Axe, One handed"
"33542"	"2"	"0"	"-1"	"1"	"40066"	"13"	"3"	"Axe, One handed"
"33544"	"2"	"0"	"0"	"2"	"46700"	"13"	"3"	"Axe, One handed"
"33594"	"2"	"0"	"0"	"2"	"46750"	"13"	"3"	"Axe, One handed"
"33649"	"2"	"0"	"-1"	"1"	"41559"	"13"	"3"	"Axe, One handed"
"33790"	"2"	"0"	"-1"	"1"	"46832"	"26"	"3"	"Axe, One handed"
"33980"	"2"	"0"	"0"	"-1"	"47192"	"13"	"3"	"Axe, One handed"
"33981"	"2"	"0"	"0"	"-1"	"47198"	"13"	"3"	"Axe, One handed"
"33982"	"2"	"0"	"0"	"-1"	"47207"	"13"	"1"	"Axe, One handed"
"34080"	"2"	"0"	"-1"	"1"	"36381"	"13"	"3"	"Axe, One handed"
"34506"	"2"	"0"	"-1"	"1"	"47803"	"13"	"1"	"Axe, One handed"
"34507"	"2"	"0"	"-1"	"1"	"47804"	"13"	"1"	"Axe, One handed"
"34508"	"2"	"0"	"-1"	"1"	"47805"	"13"	"1"	"Axe, One handed"
"34509"	"2"	"0"	"-1"	"1"	"47806"	"13"	"1"	"Axe, One handed"
"34510"	"2"	"0"	"-1"	"1"	"47807"	"13"	"1"	"Axe, One handed"
"34511"	"2"	"0"	"-1"	"1"	"47808"	"13"	"1"	"Axe, One handed"
"34512"	"2"	"0"	"-1"	"1"	"47809"	"13"	"1"	"Axe, One handed"
"34513"	"2"	"0"	"-1"	"1"	"47810"	"13"	"1"	"Axe, One handed"
"34514"	"2"	"0"	"-1"	"1"	"47811"	"13"	"1"	"Axe, One handed"
"34515"	"2"	"0"	"-1"	"1"	"47812"	"13"	"1"	"Axe, One handed"
"34520"	"2"	"0"	"-1"	"1"	"47818"	"13"	"3"	"Axe, One handed"
"34521"	"2"	"0"	"-1"	"1"	"47819"	"13"	"3"	"Axe, One handed"
"34522"	"2"	"0"	"-1"	"1"	"47820"	"13"	"3"	"Axe, One handed"
"34523"	"2"	"0"	"-1"	"1"	"47821"	"13"	"3"	"Axe, One handed"
"34524"	"2"	"0"	"-1"	"1"	"47822"	"13"	"3"	"Axe, One handed"
"34525"	"2"	"0"	"-1"	"1"	"47823"	"13"	"3"	"Axe, One handed"
"34526"	"2"	"0"	"-1"	"1"	"47824"	"13"	"3"	"Axe, One handed"
"34637"	"2"	"0"	"-1"	"2"	"47970"	"13"	"1"	"Axe, One handed"
"34816"	"2"	"0"	"0"	"0"	"48327"	"13"	"0"	"Axe, One handed"
"34883"	"2"	"0"	"-1"	"1"	"48405"	"13"	"1"	"Axe, One handed"
"35463"	"2"	"0"	"-1"	"1"	"48806"	"13"	"1"	"Axe, One handed"
"35779"	"2"	"0"	"-1"	"1"	"49089"	"13"	"4"	"Axe, One handed"
"37608"	"2"	"0"	"0"	"0"	"49891"	"13"	"0"	"Axe, One handed"
"37832"	"2"	"0"	"-1"	"1"	"23904"	"13"	"1"	"Axe, One handed"
"37834"	"2"	"0"	"-1"	"1"	"23904"	"13"	"1"	"Axe, One handed"
"38216"	"2"	"0"	"-1"	"1"	"50527"	"13"	"1"	"Axe, One handed"
"38721"	"2"	"0"	"0"	"2"	"51449"	"13"	"1"	"Axe, One handed"
"39137"	"2"	"0"	"-1"	"1"	"51463"	"13"	"3"	"Axe, One handed"
"39290"	"2"	"0"	"-1"	"1"	"51680"	"13"	"1"	"Axe, One handed"
"39325"	"2"	"0"	"-1"	"1"	"42655"	"13"	"1"	"Axe, One handed"
"39382"	"2"	"0"	"0"	"2"	"51761"	"13"	"3"	"Axe, One handed"
"39993"	"2"	"0"	"-1"	"1"	"52251"	"25"	"0"	"Axe, One handed"
"40534"	"2"	"0"	"0"	"2"	"52579"	"13"	"3"	"Axe, One handed"
"40540"	"2"	"0"	"0"	"0"	"52585"	"13"	"0"	"Axe, One handed"
"40542"	"2"	"0"	"0"	"2"	"52586"	"13"	"3"	"Axe, One handed"
"40609"	"2"	"0"	"0"	"1"	"52671"	"13"	"2"	"Axe, One handed"
"41691"	"2"	"0"	"0"	"2"	"52583"	"13"	"1"	"Axe, One handed"
"41764"	"2"	"0"	"0"	"1"	"53161"	"13"	"1"	"Axe, One handed"
"42211"	"2"	"0"	"-1"	"1"	"49150"	"13"	"3"	"Axe, One handed"
"42230"	"2"	"0"	"-1"	"1"	"49150"	"22"	"3"	"Axe, One handed"
"42235"	"2"	"0"	"-1"	"1"	"49150"	"22"	"3"	"Axe, One handed"
"42239"	"2"	"0"	"-1"	"1"	"49152"	"13"	"1"	"Axe, One handed"
"42240"	"2"	"0"	"-1"	"1"	"49152"	"13"	"1"	"Axe, One handed"
"43175"	"2"	"0"	"-1"	"1"	"54203"	"13"	"3"	"Axe, One handed"
"43296"	"2"	"0"	"0"	"2"	"54545"	"13"	"1"	"Axe, One handed"
"43625"	"2"	"0"	"0"	"2"	"55166"	"13"	"3"	"Axe, One handed"
"44056"	"2"	"0"	"-1"	"1"	"55588"	"13"	"1"	"Axe, One handed"
"46020"	"2"	"0"	"-1"	"1"	"58733"	"13"	"0"	"Axe, One handed"
"47024"	"2"	"0"	"-1"	"1"	"55906"	"13"	"3"	"Axe, One handed"
"47032"	"2"	"0"	"-1"	"1"	"60284"	"13"	"3"	"Axe, One handed"
"47161"	"2"	"0"	"-1"	"1"	"55906"	"13"	"3"	"Axe, One handed"
"47347"	"2"	"0"	"-1"	"1"	"55906"	"13"	"3"	"Axe, One handed"
"47396"	"2"	"0"	"-1"	"1"	"55906"	"13"	"3"	"Axe, One handed"
"48947"	"2"	"0"	"0"	"2"	"60827"	"13"	"3"	"Axe, One handed"
"49690"	"2"	"0"	"-1"	"2"	"63283"	"13"	"1"	"Axe, One handed"
"49691"	"2"	"0"	"-1"	"2"	"62961"	"13"	"1"	"Axe, One handed"
"49774"	"2"	"0"	"-1"	"1"	"63232"	"13"	"1"	"Axe, One handed"
"50251"	"2"	"0"	"-1"	"4"	"63787"	"22"	"1"	"Axe, One handed"
"50256"	"2"	"0"	"-1"	"4"	"63787"	"13"	"1"	"Axe, One handed"
"50433"	"2"	"0"	"-1"	"1"	"64009"	"13"	"3"	"Axe, One handed"
"50526"	"2"	"0"	"-1"	"1"	"58877"	"13"	"3"	"Axe, One handed"
"1311"	"2"	"1"	"-1"	"1"	"8513"	"17"	"1"	"Axe, Two handed"
"5287"	"2"	"1"	"-1"	"1"	"3385"	"17"	"1"	"Axe, Two handed"
"5288"	"2"	"1"	"-1"	"1"	"5128"	"17"	"1"	"Axe, Two handed"
"5289"	"2"	"1"	"-1"	"1"	"3797"	"17"	"1"	"Axe, Two handed"
